population,households,median_income,median_house_value,total_bedrooms,latitude,longitude,housing_median_age,,,
524,177,82625,272700,177,35.498679100000004,-82.4378117,28,,,
2122,834,57969,292300,946,35.4703951,-82.4587197,26,,,
2577,978,83919,256100,1161,35.532930900000004,-82.4195509,24,,,
846,343,,296900,417,35.5143232,-82.4210575,33,,,
2144,1013,41774,177000,1124,35.5593601,-82.4718946,17,,,
1906,777,59375,228500,921,35.5505647,-82.3581949,24,,,
1885,786,52321,319500,889,35.48880379999999,-82.3971259,24,,,
1177,528,40441,200000,918,35.5233277,-82.2635354,29,,,
1178,457,46690,141200,457,35.4751744,-82.713294,31,,,
1631,707,40688,164300,824,35.541154,-82.7314454,35,,,
2241,838,59769,241900,957,35.5714581,-82.6970993,28,,,
1420,687,31210,97300,826,35.56625089999999,-82.7428208,27,,,
2617,953,54190,200900,1075,35.5759745,-82.6665917,40,,,
2630,1060,75313,237800,1132,35.553228499999996,-82.6709722,37,,,
1815,624,37051,156900,741,35.5558,-82.655317,52,,,
1777,591,32768,107200,669,35.592967200000004,-82.6443208,33,,,
763,355,30923,151300,384,35.5818314,-82.6352773,44,,,
2326,875,44850,143500,1051,35.6215019,-82.754266,27,,,
1588,599,29973,161700,671,35.6631948,-82.8135886,33,,,
3039,1211,49438,184900,1335,35.686688399999994,-82.6827896,24,,,
1170,570,56509,163400,659,35.69218970000001,-82.7265722,22,,,
1333,579,58424,206100,628,35.700752200000004,-82.6449298,28,,,
1651,518,49688,181500,518,35.645123600000005,-82.6993953,25,,,
4132,1738,52188,168400,1855,35.6098536,-82.6876907,21,,,
1079,461,47367,111000,461,35.6187298,-82.6675969,43,,,
1417,541,37038,237400,577,35.645948600000004,-82.6531312,30,,,
975,317,45613,,359,35.658984100000005,-82.6797155,26,,,
942,486,38667,181300,486,35.6291593,-82.6484123,39,,,
2069,712,64750,233300,823,35.6756825,-82.6033401,35,,,
919,309,57039,236600,356,35.618283,-82.6402216,45,,,
1531,641,47886,163400,709,35.6175167,-82.6187406,35,,,
922,397,46750,178100,460,35.624570399999996,-82.6280943,40,,,
2292,944,54044,263900,1083,35.7096511,-82.5836008,25,,,
1582,1016,34700,379700,1204,35.6076018,-82.5265423,36,,,
1743,887,42074,271100,987,35.5936811,-82.5145637,37,,,
1351,581,75458,289300,630,35.6124119,-82.5087347,46,,,
1152,454,89688,317700,454,35.61811229999999,-82.4977344,39,,,
2675,1284,47972,266400,1284,35.5945524,-82.4930368,42,,,
784,550,25319,100900,736,35.466312200000004,-82.5270385,26,,,
2578,689,53807,263300,709,35.6149952,-82.5651502,57,,,
665,358,21103,273800,385,35.6174565,-82.5578857,76,,,
1922,744,57976,231900,810,35.569435799999994,-82.589613,2018,,,
1243,618,55588,250400,659,35.5829542,-82.5875173,56,,,
1204,542,123049,444200,633,35.452718,-82.6199323,16,,,
3684,1704,67698,227900,1795,35.4584648,-82.5815799,17,,,
1744,585,43672,165200,632,35.450884499999994,-82.5125588,41,,,
4319,2382,47085,356800,2382,35.510669,-82.5299292,28,,,
425,309,64760,216700,309,35.4810102,-82.5288109,18,,,
3633,1239,77891,269500,1317,35.464546500000004,-82.490029,33,,,
2626,965,78606,219800,1114,35.4775728,-82.5006191,44,,,
2902,1414,70096,342600,1509,35.5060588,-82.5033379,29,,,
1964,942,37300,270500,1152,35.4886688,-82.5120285,27,,,
1635,643,34380,111500,685,35.5343793,-82.5811492,40,,,
746,284,64250,253200,363,35.5208794,-82.7151478,25,,,
1390,506,37727,189600,645,35.468923600000004,-82.7615395,37,,,
2198,799,43834,159200,1021,35.5290851,-82.6834861,20,,,
1886,703,125341,471500,745,35.5323135,-82.6595041,13,,,
2687,1250,64423,243200,1380,35.483033,-82.6477696,39,,,
788,354,58750,415500,409,35.599666299999996,-82.5593288,2018,,,
717,328,28021,284100,374,35.595989200000005,-82.5651759,69,,,
624,357,31505,376500,461,35.6042785,-82.541389,60,,,
1350,591,28493,61400,692,35.6031876,-82.5979586,33,,,
662,292,36098,176400,292,35.618558,-82.5903672,40,,,
1716,730,71719,497000,911,35.6210014,-82.5481587,77,,,
2808,1137,72688,264200,1137,35.6284348,-82.4826107,26,,,
2772,993,60893,179700,1103,35.637381299999994,-82.4509973,36,,,
1159,661,31804,181900,753,35.6254311,-82.3068131,42,,,
722,294,70750,260600,340,35.579338299999996,-82.6083231,2018,,,
1428,660,50625,547800,822,35.65040820000001,-82.5642264,24,,,
1944,772,45066,147900,866,35.553123600000006,-82.5314947,24,,,
1991,852,55407,202900,1031,35.6510855,-82.3985078,33,,,
718,358,40571,146400,485,35.6045721,-82.3857841,62,,,
1844,890,45643,148500,1013,35.5747434,-82.627463,46,,,
798,310,47917,188900,392,35.800420700000004,-82.4201913,37,,,
2186,1023,50375,251700,1023,35.69788079999999,-82.5611049,36,,,
2384,1059,66969,293100,1298,35.7078079,-82.5346051,28,,,
1850,611,62943,190900,723,35.49479779999999,-82.6848437,24,,,
2460,924,51250,163500,1016,35.5472694,-82.7014662,26,,,
778,248,23523,153600,278,35.563339500000005,-82.7219292,28,,,
1629,676,49375,220400,762,35.6443835,-82.6176428,37,,,
1565,545,74148,304100,593,35.661633200000004,-82.5948341,29,,,
1112,386,55750,209300,436,35.7558067,-82.599556,27,,,
2197,664,54464,198500,776,35.5126547,-82.3627667,24,,,
1847,916,51833,188400,1034,35.4526393,-82.5407075,19,,,
576,371,36285,334400,436,35.610859000000005,-82.5525927,2018,,,
1930,862,66765,219100,938,35.570899,-82.5956041,70,,,
3513,1572,106115,389100,1786,35.498028999999995,-82.5432635,17,,,
773,451,40333,138100,451,35.494496999999996,-82.5277947,39,,,
1259,424,52639,157900,615,35.4716294,-82.5147523,32,,,
1411,592,55536,223500,714,35.45006970000001,-82.5672906,23,,,
1350,546,34375,226900,620,35.5219505,-82.7467501,25,,,
3011,1149,58239,185600,1270,35.5461015,-82.6275563,17,,,
1145,531,35705,79700,605,35.6786778,-81.8365887,36,,,
2655,1030,48889,143600,1277,35.7882258,-81.7318571,39,,,
1043,395,42734,61400,491,35.705451200000006,-81.8260521,32,,,
1938,621,55094,141000,740,35.7065218,-81.7329605,35,,,
1450,705,39361,87200,796,35.659904499999996,-81.7736345,34,,,
797,383,29734,,601,35.6336094,-81.8251611,26,,,
2230,878,43676,110700,972,35.743439,-81.4574567,27,,,
852,365,42277,93700,464,35.738306200000004,-81.4873536,44,,,
1998,627,55272,132100,720,35.7017945,-81.4657978,33,,,
1462,507,38288,71100,580,35.70842929999999,-81.5086515,36,,,
1697,540,55000,124200,626,35.6630314,-81.4870664,35,,,
925,416,38750,98000,464,35.6445964,-81.7241591,36,,,
1413,478,55714,113300,511,35.654917600000005,-81.7482778,37,,,
590,318,53672,103300,504,35.772530700000004,-81.6401872,42,,,
2596,874,53654,112600,1043,35.7687751,-81.5911933,50,,,
1806,705,34983,113000,745,35.7382666,-81.6097631,46,,,
1227,517,42756,181200,903,35.887875,-81.8622762,35,,,
2186,797,76141,506600,1056,35.7492605,-81.8886705,28,,,
1894,681,62679,153200,759,35.738462899999995,-81.6426031,43,,,
824,392,61607,108900,436,35.7438297,-81.6733485,53,,,
506,248,40938,173000,336,35.734155,-81.6677705,34,,,
1587,564,57714,122800,684,35.7401086,-81.4253177,37,,,
2070,870,40463,112800,913,35.72122589999999,-81.418924,44,,,
892,341,31250,100300,433,35.8027665,-81.626384,37,,,
963,403,49330,158800,441,35.838897499999995,-81.7183079,37,,,
1431,562,29844,102000,726,35.6919128,-81.5714792,40,,,
1024,461,29292,82100,545,35.694848,-81.6376391,38,,,
1481,603,51806,164200,656,35.754743299999994,-81.7415066,42,,,
846,323,,152800,337,35.7216854,-81.4563541,48,,,
703,333,52951,201300,397,35.726585299999996,-81.7295677,49,,,
3170,1157,29691,113100,1184,35.7322529,-81.6962139,47,,,
1859,740,47308,151900,891,35.7562007,-81.6971144,59,,,
980,370,76429,202800,411,35.741654499999996,-81.7024,59,,,
1233,517,37112,88800,621,35.705631200000006,-81.6976389,48,,,
1060,484,57151,141100,495,35.686514100000004,-81.7049973,34,,,
3505,834,38304,101400,953,35.6749,-81.6730335,35,,,
1849,700,47500,164500,882,35.757506299999996,-81.5358203,49,,,
1694,719,35583,109400,719,35.7703367,-81.5369941,52,,,
817,317,79647,98700,503,35.7396159,-81.5768774,52,,,
1039,394,27316,85100,394,35.7397307,-81.534042,45,,,
979,378,41389,82600,488,35.71767620000001,-81.799272,50,,,
1642,640,44828,120100,687,35.7355104,-81.7831184,46,,,
3009,1147,62550,141500,1300,35.6858244,-81.7807112,25,,,
1279,537,29831,90000,647,35.768501,-81.482104,40,,,
1281,481,50298,120200,586,35.692049700000005,-81.4333825,37,,,
2744,1029,35293,69800,1246,35.6215557,-81.5349811,28,,,
1303,557,43750,99500,736,35.60756370000001,-81.6237445,34,,,
2130,833,55850,91600,969,35.7971737,-81.8064576,37,,,
1045,404,41649,83100,432,35.8225661,-81.7787376,32,,,
1110,562,45192,123200,736,35.751591,-81.6734449,62,,,
2553,994,40880,99000,1257,35.7639401,-81.6731519,39,,,
2731,1067,35465,84900,1206,35.7495581,-81.4027319,42,,,
2702,1010,26143,80900,1073,35.839943100000006,-81.6673936,32,,,
1209,531,46382,152400,645,35.7182357,-81.6117236,35,,,
594,279,33156,86800,314,35.736643900000004,-81.7410601,54,,,
737,197,21094,87500,277,35.7257734,-81.6781408,34,,,
1264,479,34496,110900,642,35.7336549,-81.5524364,38,,,
1963,847,40063,127800,1037,35.7524786,-81.615612,50,,,
2421,854,69477,218600,891,35.4834448,-80.6960213,27,,,
4310,1561,85250,238700,1751,35.4581621,-80.6715735,16,,,
2592,800,45128,144500,800,35.36047070000001,-80.5323548,26,,,
1000,436,63482,82500,502,35.3327685,-80.5379842,39,,,
984,410,62222,127400,464,35.4802391,-80.6325162,54,,,
1188,428,53235,89100,462,35.501912100000006,-80.6392573,63,,,
6133,2057,81908,285700,2188,35.4686944,-80.7485132,14,,,
6942,2212,97000,248200,2318,35.43306870000001,-80.7459596,12,,,
6420,2213,54674,133700,2326,35.350652399999994,-80.5669289,18,,,
1056,433,44470,100700,479,35.501945,-80.5988784,63,,,
2073,774,40397,127500,789,35.4866489,-80.6065253,22,,,
2442,891,74652,154200,955,35.4913297,-80.5888442,22,,,
471,118,38632,,202,35.4668299,-80.5968103,43,,,
876,281,78950,215300,281,35.4188889,-80.706171,30,,,
8535,2701,126110,328300,2845,35.399852,-80.7448638,12,,,
1336,588,70341,226900,630,35.387668,-80.7186808,20,,,
4233,1341,99974,242800,1341,35.318631599999996,-80.6192565,20,,,
6843,2241,111541,317800,2305,35.3035611,-80.6597719,14,,,
4205,1500,88194,296600,1500,35.2763159,-80.6493455,25,,,
1644,572,64470,216300,609,35.279405,-80.6162156,27,,,
1884,636,111520,303600,636,35.27647,-80.5880358,16,,,
3960,1370,91442,176900,1421,35.3238507,-80.5806165,14,,,
1978,663,101206,231600,759,35.2895568,-80.4784458,29,,,
1439,519,59803,213900,562,35.2268252,-80.4970571,18,,,
1389,464,72083,171800,511,35.395053499999996,-80.4650002,46,,,
2032,781,69520,180200,840,35.2319984,-80.5598595,27,,,
2749,991,68711,205600,1109,35.281566,-80.5377139,27,,,
3798,1440,61058,155200,1495,35.3434973,-80.4619357,27,,,
1785,672,63777,185300,768,35.37459260000001,-80.4191973,27,,,
1315,486,61538,201700,530,35.4122049,-80.4714474,42,,,
2239,812,78720,258300,911,35.4707857,-80.3936007,26,,,
1564,404,39615,82800,428,35.405057299999996,-80.6058525,45,,,
2242,717,30938,106300,767,35.420192799999995,-80.5966385,75,,,
946,325,47850,275000,368,35.4076348,-80.5863138,70,,,
822,372,27037,67300,435,35.402376200000006,-80.5816297,61,,,
779,303,41432,83300,344,35.390396700000004,-80.5871219,44,,,
843,314,21100,51100,387,35.3975857,-80.5845263,59,,,
2915,929,48005,130700,958,35.3723922,-80.5856465,21,,,
997,338,37266,120400,338,35.375665399999995,-80.5677473,23,,,
2199,798,30446,95100,922,35.4586415,-80.6033423,57,,,
1872,737,71927,174500,835,35.435429299999996,-80.5844005,57,,,
1164,366,61622,153800,415,35.4270789,-80.6235223,25,,,
3471,1358,45804,121200,1472,35.4387995,-80.6228173,24,,,
2920,1136,84766,183900,1308,35.424080700000005,-80.6400505,25,,,
2422,1016,49462,118900,1104,35.4055435,-80.6213686,31,,,
1531,534,132750,267500,556,35.391337,-80.6466188,25,,,
2656,897,119471,319600,950,35.3992168,-80.6832938,26,,,
2486,958,69922,222900,977,35.3823058,-80.6727116,19,,,
1522,488,66111,155700,488,35.3692478,-80.6743502,23,,,
357,192,32596,31400,192,35.3592899,-80.703699,24,,,
997,463,83583,188500,463,35.3712029,-80.644479,22,,,
2510,844,92444,233400,946,35.3492096,-80.6271004,15,,,
996,456,42654,88500,635,35.491290500000005,-80.6190069,2018,,,
1713,672,41146,94000,739,35.48263970000001,-80.6194927,65,,,
2038,829,52769,133900,902,35.4640671,-80.6148394,42,,,
1655,560,64821,176900,560,35.439479999999996,-80.4794801,26,,,
3769,1394,59239,147100,1427,35.462815500000005,-80.5429551,34,,,
1043,336,49167,155600,336,35.3844216,-80.566132,37,,,
2509,909,54792,281000,955,35.403038099999996,-80.5685143,62,,,
459,233,51326,147900,233,35.39123529999999,-80.568216,64,,,
1916,714,31359,130400,714,35.424051899999995,-80.5804061,31,,,
740,334,40859,114800,435,35.415883,-80.5680916,47,,,
758,425,38542,161400,499,35.428899200000004,-80.589139,44,,,
2713,916,70536,166400,993,35.4664926,-80.6322343,28,,,
971,354,52500,133200,354,35.448316,-80.6280036,49,,,
1979,741,56964,137600,825,35.363896000000004,-80.6112028,36,,,
1316,453,68958,165200,560,35.3809946,-80.6229496,25,,,
1543,558,42928,73000,635,35.4986576,-80.6579966,46,,,
2313,652,91724,308200,662,35.4196713,-80.7257466,16,,,
593,239,39028,119500,307,35.498424,-80.5770298,56,,,
2873,941,56756,136000,941,35.475755299999996,-80.5887573,15,,,
1030,456,53889,162000,546,35.417451899999996,-80.3821149,39,,,
799,246,45444,113100,281,35.421747700000004,-80.6098155,54,,,
1102,494,46786,88000,540,35.4124646,-80.5934233,2018,,,
712,357,27542,126000,379,35.3955757,-80.5761069,61,,,
1157,376,47125,104700,441,35.3744008,-80.5938689,59,,,
1515,598,56250,298700,678,35.4527566,-80.5891228,26,,,
1551,598,28750,66500,732,35.4360218,-80.610537,31,,,
1180,605,73882,207900,605,35.420973499999995,-80.6642527,14,,,
4222,1549,82521,256500,1658,35.405554200000005,-80.6530631,16,,,
2197,758,54583,167900,758,35.380163399999994,-80.6952801,13,,,
3879,1561,74632,231500,1787,35.3512505,-80.6638185,20,,,
5141,1726,75000,185300,1789,35.3300206,-80.655965,16,,,
1146,449,59256,122400,549,35.4996366,-80.6151148,74,,,
1652,538,68173,146700,728,35.4818224,-80.486625,28,,,
1311,498,83906,198200,551,35.4037195,-80.5511762,45,,,
1005,369,88173,172300,369,35.392948,-80.5559857,41,,,
922,406,44500,102700,434,35.4163631,-80.5804889,61,,,
1296,587,56761,183000,626,35.462163000000004,-80.6455803,35,,,
1643,541,50613,135600,634,35.4574507,-80.629463,21,,,
1539,531,37340,64900,656,35.392188299999994,-80.5992145,64,,,
3313,1299,68715,185200,1299,35.4000146,-80.5183225,24,,,
2171,761,30464,89100,924,35.495944200000004,-80.6297563,62,,,
1581,546,62652,131000,584,35.4853767,-80.6458609,53,,,
1462,524,39712,95300,593,35.8703718,-81.5711736,40,,,
1149,325,40511,75700,419,35.88635,-81.5588713,58,,,
1301,576,30938,99600,621,35.8699468,-81.5260771,46,,,
1319,558,24015,95900,715,35.8587331,-81.5147182,44,,,
847,411,20052,94000,463,35.8733056,-81.5072118,51,,,
2426,882,55625,147400,952,35.9381079,-81.5066639,34,,,
1843,629,77467,202500,629,35.772726500000005,-81.3815492,33,,,
875,392,39375,81900,392,35.8111555,-81.4186222,37,,,
2566,980,84500,168300,994,35.8004323,-81.3788142,19,,,
1274,521,37981,114900,558,35.9252245,-81.5209063,52,,,
1627,651,48750,125600,719,35.836833,-81.5550797,41,,,
1493,471,67688,113100,541,35.799225,-81.5489251,28,,,
1029,352,40814,107600,496,35.827242299999995,-81.5997829,25,,,
1468,617,49213,135600,664,35.875304299999996,-81.4957008,39,,,
1383,531,41193,157200,615,35.8420638,-81.4786881,49,,,
1276,532,58177,65900,805,35.973755700000005,-81.7117347,50,,,
498,225,28945,130300,294,35.9102602,-81.6230821,36,,,
1335,575,44058,89100,670,35.8593115,-81.6214411,46,,,
1641,648,50385,94000,881,36.0067769,-81.4911158,34,,,
864,293,28633,84400,373,36.0295271,-81.399403,32,,,
1036,438,39118,155900,562,36.0625011,-81.5896681,45,,,
1538,601,48720,165600,1032,36.05045870000001,-81.661152,43,,,
751,285,65750,161900,384,36.0663196,-81.5144741,36,,,
1601,521,32978,49400,579,35.928090600000004,-81.5886291,46,,,
1695,636,45288,104800,668,35.891097200000004,-81.5943634,45,,,
970,354,40313,93300,502,35.952976299999996,-81.5668321,51,,,
807,432,14314,62100,598,35.924043700000006,-81.5596637,47,,,
946,333,29315,94400,391,35.863713399999995,-81.5478168,41,,,
887,328,50833,143300,442,35.9114594,-81.5398238,66,,,
680,244,37544,87300,366,35.914353000000006,-81.5308827,76,,,
799,489,14323,,530,35.9043685,-81.549953,60,,,
1040,490,22111,104700,490,35.9181554,-81.5368987,72,,,
1309,555,40030,102800,687,35.831974100000004,-81.4919689,49,,,
1220,497,44896,131100,605,35.8412249,-81.5282855,41,,,
1536,637,41169,128900,757,35.8454014,-81.5077772,42,,,
1885,678,49500,101100,715,35.8186462,-81.500887,42,,,
790,296,80455,135400,334,35.7989315,-81.4493005,28,,,
1588,574,40978,114000,675,35.8233516,-81.4576648,40,,,
549,317,40043,141900,367,35.928988700000005,-81.4726701,40,,,
1224,469,45125,152300,533,35.9411837,-81.4236449,31,,,
1709,702,38929,95000,756,35.8840366,-81.381814,34,,,
2407,979,49241,143500,1104,35.8836141,-81.4433053,27,,,
2623,979,50024,96200,1138,35.7987261,-81.4889388,44,,,
758,344,81220,113800,369,35.807298200000005,-81.4591609,47,,,
788,312,32939,118300,402,35.8963586,-81.5361606,58,,,
560,275,50230,81000,298,35.881092100000004,-81.5255079,53,,,
3422,1408,50679,120600,1504,35.8400515,-81.3735456,24,,,
1265,522,53103,170700,535,35.9073849,-81.5050077,44,,,
579,211,50162,161900,262,35.8227227,-81.5474056,37,,,
3434,1146,42292,81100,1252,35.8462299,-81.5861513,26,,,
1658,679,40625,137300,718,35.8501599,-81.4664292,28,,,
1479,592,25633,72500,612,35.8886794,-81.6679155,34,,,
1052,434,46471,157900,565,35.974940600000004,-81.4536235,42,,,
1107,464,34821,60800,488,35.9149853,-81.5504916,61,,,
874,314,26981,53800,429,35.9278482,-81.5355847,47,,,
747,319,,9999,423,35.8142416,-81.522591,36,,,
936,428,31667,85600,503,35.963744500000004,-81.3669873,46,,,
1815,808,35410,105800,945,35.8388961,-81.4292547,35,,,
1456,625,37083,134500,698,35.7729471,-81.4062585,49,,,
1109,510,39028,132700,579,35.7816985,-81.4309937,47,,,
922,410,36912,135200,454,35.8116644,-81.4446278,43,,,
552,266,44375,114300,305,35.9807838,-81.5420353,44,,,
1751,671,57292,254700,688,36.2866821,-76.0703215,18,,,
3448,1211,70558,210200,1249,36.49109910000001,-76.3841017,27,,,
2233,863,61434,172800,981,36.406076399999996,-76.217126,24,,,
2186,808,67697,211500,955,36.3190721,-76.1348284,32,,,
829,283,51681,215800,355,36.2430217,-75.9895047,33,,,
0,0,,,0,36.129337899999996,-75.963395,,,,
842,373,51831,249500,587,34.709711299999995,-76.5713793,37,,,
519,205,33917,167800,548,34.7058365,-76.5344259,35,,,
954,378,43393,160500,625,34.8896386,-76.3524929,45,,,
2084,921,53458,166400,1339,34.9342725,-76.4740805,37,,,
358,182,46406,,363,34.792420299999996,-76.4611492,42,,,
503,277,39519,184800,645,34.7535195,-76.5768518,36,,,
1116,390,40357,143300,469,34.7476505,-76.540607,35,,,
922,401,51940,185900,678,34.739338200000006,-76.5141966,42,,,
488,268,23056,94300,348,34.8671724,-76.6505831,24,,,
1464,513,89129,258100,565,34.78039129999999,-76.6737947,24,,,
2609,1214,54234,175200,1456,34.770383100000004,-76.6328832,22,,,
671,293,50074,167200,340,34.7315635,-76.6591561,34,,,
448,230,35000,124500,302,34.7230016,-76.6844114,70,,,
1061,429,44952,387700,734,34.7116748,-76.663543,69,,,
584,264,46429,222700,351,34.7274552,-76.6302637,32,,,
835,486,39932,220900,693,34.714919099999996,-76.6260904,38,,,
688,344,33571,390900,466,34.714689,-76.652133,58,,,
208,100,72692,317600,223,34.7170859,-76.7111704,35,,,
1721,871,39063,113600,1018,34.7292352,-76.7555858,28,,,
775,345,37768,196800,494,34.7239933,-76.7087383,65,,,
341,181,67708,346000,342,34.7259023,-76.7748294,49,,,
2180,944,33721,109100,1007,34.755740100000004,-76.8244726,24,,,
